label,text
0,in comparison to his earlier films it seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little .
0,the script was reportedly rewritten a dozen times -- either 11 times too many or else too few .
0,"if we 're to slap protagonist genevieve leplouff because she 's french , do we have that same option to slap her creators because they 're clueless and inept ?"
0,was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz ?
0,"a cellophane-pop remake of the punk classic ladies and gentlemen , the fabulous stains ... crossroads is never much worse than bland or better than inconsequential ."
0,this movie is about the worst thing chan has done in the united states .
0,the ya-ya 's have many secrets and one is - the books are better .
0,we 've liked klein 's other work but rollerball left us cold .
0,"a markedly inactive film , city is conversational bordering on confessional ."
0,... a bland murder-on-campus yawner .
0,feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .
0,"if hill is n't quite his generation 's don siegel -lrb- or robert aldrich -rrb- , it 's because there 's no discernible feeling beneath the chest hair ; it 's all bluster and cliché ."
0,irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .
0,`` abandon '' will leave you wanting to abandon the theater .
0,the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .
0,"a vile , incoherent mess ... a scummy ripoff of david cronenberg 's brilliant ` videodrome . '"
0,"what 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism ."
0,collapses after 30 minutes into a slap-happy series of adolescent violence .
0,"a surprisingly flat retread , hobbled by half-baked setups and sluggish pacing ."
0,"muddled , melodramatic paranormal romance is an all-time low for kevin costner ."
0,"to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement ."
0,"my precious new star wars movie is a lumbering , wheezy drag ..."
0,"a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets ."
0,"the heedless impetuousness of youth is on full , irritating display in -lrb- this -rrb- meandering and pointless french coming-of-age import from writer-director anne-sophie birot ."
0,"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction ."
0,the story 's pathetic and the gags are puerile . .
0,the sweetest thing leaves a bitter taste .
0,maid in manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .
0,"the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten ."
0,"even if you 're an elvis person , you wo n't find anything to get excited about on this dvd ."
0,"behind the glitz , hollywood is sordid and disgusting ."
0,"an awful lot like one of -lrb- spears ' -rrb- music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ."
0,stale and clichéd to a fault .
0,i still want my money back .
0,"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised ."
0,the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge .
0,"` punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . '"
0,a sentimental mess that never rings true .
0,"the only problem is that , by the end , no one in the audience or the film seems to really care ."
0,it 's that painful .
0,"if ever such a dependable concept was botched in execution , this is it ."
0,terminally brain dead production .
0,the movie suffers from two fatal ailments -- a dearth of vitality and a story that 's shapeless and uninflected .
0,distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .
0,it 's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow .
0,"i liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere ."
0,"it 's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name ."
0,"the movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it ."
0,"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot ."
0,godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... in praise of love remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating .
0,"hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire ."
0,"several uninteresting , unlikeable people do bad things to and with each other in `` unfaithful . ''"
0,"... it was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second , did i miss something ? ''"
0,"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick ."
0,this tuxedo ... should have been sent back to the tailor for some major alterations .
0,downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating .
0,"the performances are so overstated , the effect comes off as self-parody ."
0,in terms of execution this movie is careless and unfocused .
0,i have not been this disappointed by a movie in a long time .
0,"unfortunately , one hour photo lives down to its title ."
0,"for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown ."
0,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration ."
0,"we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine ."
0,it 's hard to imagine that even very small children will be impressed by this tired retread .
0,"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling ."
0,press the delete key .
0,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything .
0,the lack of naturalness makes everything seem self-consciously poetic and forced ... it 's a pity that -lrb- nelson 's -rrb- achievement does n't match his ambition .
0,"the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory ."
0,this thing works on no level whatsoever for me .
0,"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' ."
0,tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .
0,one of the most incoherent features in recent memory .
0,the rest of the film ... is dudsville .
0,"after you laugh once -lrb- maybe twice -rrb- , you will have completely forgotten the movie by the time you get back to your car in the parking lot ."
0,"despite all the closed-door hanky-panky , the film is essentially juiceless ."
0,"none of this is very original , and it is n't particularly funny ."
0,"an empty , purposeless exercise ."
0,for dance completists only .
0,it 's uninteresting .
0,"bray is completely at sea ; with nothing but a savage garden music video on his resume , he has no clue about making a movie ."
0,"seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore ."
0,"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it ."
0,one of the worst movies of the year .
0,like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .
0,"... an hour-and-a-half of inoffensive , unmemorable filler ."
0,"high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd ."
0,the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .
0,devoid of any of the qualities that made the first film so special .
0,"it 's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget ."
0,"you see the movie and you think , zzzzzzzzz ."
0,"` martin lawrence live ' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show ."
0,there 's only one way to kill michael myers for good : stop buying tickets to these movies .
0,"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved ."
0,a generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .
0,"this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness ."
0,the latest adam sandler assault and possibly the worst film of the year .
0,you ca n't believe anyone would really buy this stuff .
0,"the plot is nothing but boilerplate clichés from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times"
0,makes a joke out of car chases for an hour and then gives us half an hour of car chases .
0,"-lrb- a -rrb- soulless , stupid sequel ..."
0,"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention ."
0,"a dull , dumb and derivative horror film ."
0,how about surprising us by trying something new ?
0,"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser ."
0,"i found it slow , predictable and not very amusing ."
0,how inept is serving sara ?
0,"on a cutting room floor somewhere lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire ."
0,those of you who are not an eighth grade girl will most likely doze off during this one .
0,"the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay ."
0,"both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded ."
0,"it 's not a bad premise , just a bad movie ."
0,"if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you ."
0,a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs .
0,"a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort ."
0,an unfortunate title for a film that has nothing endearing about it .
0,does n't deserve a passing grade -lrb- even on a curve -rrb- .
0,i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script ?
0,so devoid of pleasure or sensuality that it can not even be dubbed hedonistic .
0,`` solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work .
0,"-lrb- t -rrb- his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen ."
0,and it 's not that funny -- which is just generally insulting .
0,it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .
0,"not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise ."
0,shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors ...
0,"as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them ."
0,derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .
0,you can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .
0,feel free to go get popcorn whenever he 's not onscreen .
0,it recycles every cliché about gays in what is essentially an extended soap opera .
0,"it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny ."
0,i have to admit i walked out of runteldat .
0,a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls .
0,there are now two signs that m. night shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs .
0,"what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else ."
0,"it 's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer 's face and asks to be seen as hip , winking social commentary ."
0,-lrb- l -rrb- ame and unnecessary .
0,i 'm not sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche .
0,"imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor ."
0,bad and baffling from the get-go .
0,"the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack overwhelm what is left of the scruffy , dopey old hanna-barbera charm ."
0,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons ."
0,"stupid , infantile , redundant , sloppy , over-the-top , and amateurish ."
0,... pays tribute to heroes the way julia roberts hands out awards -- with phony humility barely camouflaging grotesque narcissism .
0,"before long , you 're desperate for the evening to end ."
0,but ticket-buyers with great expectations will wind up as glum as mr. de niro .
0,not at all clear what it 's trying to say and even if it were -- i doubt it would be all that interesting .
0,it appears as if even the filmmakers did n't know what kind of movie they were making .
0,i 'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring .
0,"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back ."
0,... unbearably lame .
0,the sinister inspiration that fuelled devito 's early work is confused in death to smoochy into something both ugly and mindless .
0,"sorority boys , which is as bad at it is cruel , takes every potential laugh and stiletto-stomps the life out of it ."
0,horrible .
0,it 's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .
0,the movie is a dud .
0,"anyone who suffers through this film deserves , at the very least , a big box of consolation candy ."
0,the original was n't a good movie but this remake makes it look like a masterpiece !
0,one sloughs one 's way through the mire of this alleged psychological thriller in search of purpose or even a plot .
0,no amount of nostalgia for carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey 's considerable talents are wasted in it .
0,"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be ."
0,"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride ."
0,hollywood ending is the most disappointing woody allen movie ever .
0,the problem is the needlessly poor quality of its archival prints and film footage .
0,"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?"
0,"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ` scream . '"
0,"laughably , irredeemably awful ."
0,"journalistically dubious , inept and often lethally dull ."
0,"a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility ."
0,a thriller without a lot of thrills .
0,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` ah , yes , here we have a bad , bad , bad movie . '"
0,"a long , dull procession of despair , set to cello music culled from a minimalist funeral ."
0,most of the dialogue made me want to pack raw dough in my ears .
0,their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .
0,idiotic and ugly .
0,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing ."
0,"coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock ."
0,a semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer had anything to do with it .
0,"rollerball is as bad as you think , and worse than you can imagine ."
0,"it would be great to see this turd squashed under a truck , preferably a semi ."
0,"the pacing is deadly , the narration helps little and naipaul , a juicy writer , is negated ."
0,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications ... that have no bearing on the story .
0,whether jason x is this bad on purpose is never clear .
0,"all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad ."
0,"the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i ca n't remember a single name responsible for it ."
0,"by that measure , it is a failure ."
0,... a pretentious mess ...
0,the thing just never gets off the ground .
0,"after several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget ."
0,"once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny ."
0,a half-assed film .
0,a chiller resolutely without chills .
0,this mess of a movie is nothing short of a travesty of a transvestite comedy .
0,there 's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits .
0,"there 's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme ."
0,- spy action flick with antonio banderas and lucy liu never comes together .
0,there 's already been too many of these films ...
0,that chirpy songbird britney spears has popped up with more mindless drivel .
0,"haneke 's script -lrb- from elfriede jelinek 's novel -rrb- is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending ."
0,"... a movie that , quite simply , should n't have been made ."
0,the cumulative effect of the movie is repulsive and depressing .
0,"the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates ."
0,"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved ."
0,"... the story is far-flung , illogical , and plain stupid ."
0,an extremely unpleasant film .
0,"after seeing the film , i can tell you that there 's no other reason why anyone should bother remembering it ."
0,"merely -lrb- and literally -rrb- tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women 's expense ."
0,terrible .
0,"a film of empty , fetishistic violence in which murder is casual and fun ."
0,it is n't that stealing harvard is a horrible movie -- if only it were that grand a failure !
0,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .
0,"... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '"
0,"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it 's icky ."
0,the lead actors share no chemistry or engaging charisma .
0,"ms. phoenix is completely lacking in charm and charisma , and is unable to project either esther 's initial anomie or her eventual awakening ."
0,after that it becomes long and tedious like a classroom play in a college history course .
0,"stitch is a bad mannered , ugly and destructive little \*\*\*\* ."
0,"if there was any doubt that peter o'fallon did n't have an original bone in his body , a rumor of angels should dispel it ."
0,"` it 's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '"
0,it does n't work as either .
0,this one aims for the toilet and scores a direct hit .
0,the pacing is often way off and there are too many bona fide groaners among too few laughs .
0,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short ."
0,"i have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short ."
0,most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .
0,-lrb- a -rrb- poorly executed comedy .
0,"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas ."
0,"it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction ."
0,"slap me , i saw this movie ."
0,"hopelessly inane , humorless and under-inspired ."
0,"then again , in a better movie , you might not have noticed ."
0,"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between ."
0,"... unlike -lrb- scorsese 's mean streets -rrb- , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot ."
0,sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .
0,under-rehearsed and lifeless
0,even the hastily and amateurishly drawn animation can not engage .
0,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience 's meat grinder one more time .
0,"a boring , pretentious muddle that uses a sensational , real-life 19th-century crime as a metaphor for -- well , i 'm not exactly sure what -- and has all the dramatic weight of a raindrop ."
0,the film desperately sinks further and further into comedy futility .
0,the entire film is one big excuse to play one lewd scene after another .
0,"ozpetek offers an aids subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like antonia can feel good about themselves ."
0,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material ."
0,a relative letdown .
0,"it 's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure ."
0,starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .
0,horrendously amateurish filmmaking that is plainly dull and visually ugly when it is n't incomprehensible .
0,"after collateral damage , you might imagine that most every aggrieved father cliché has been unturned ."
0,viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess .
0,"as it is , it 's too long and unfocused ."
0,"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap ."
0,what a stiflingly unfunny and unoriginal mess this is !
0,"as pure over-the-top trash , any john waters movie has it beat by a country mile ."
0,"personally , i 'd rather watch them on the animal planet ."
0,an annoying orgy of excess and exploitation that has no point and goes nowhere .
0,dismally dull sci-fi comedy .
0,burns ' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .
0,"the nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations ."
0,it makes me say the obvious : abandon all hope of a good movie ye who enter here .
0,festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you .
0,"yes , i have given this movie a rating of zero ."
0,"boy , has this franchise ever run out of gas ."
0,two hours of junk .
0,this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .
0,"but the 2002 film does n't really believe in it , and breaks the mood with absurdly inappropriate ` comedy ' scenes ."
0,"like life on the island , the movie grows boring despite the scenery ."
0,skip this turd and pick your nose instead because you 're sure to get more out of the latter experience .
